timestamp,ch1,ch2,ch3
1746888169.915104,30,17,-33
1746888169.9195316,-40,-28,-39
1746888169.9200754,41,18,-46
1746888169.9245412,-19,-14,-34
1746888169.925082,59,36,-47
1746888169.9296603,-9,-7,-35
1746888169.9296603,82,44,-54
1746888169.9342115,19,16,-41
1746888169.9347262,94,51,-50
1746888169.9392936,54,9,-42
1746888169.9398344,108,48,-48
1746888169.9446676,76,35,-41
1746888169.945174,103,68,-47
1746888169.9497018,89,40,-47
1746888169.9497018,98,65,-57
1746888169.9545043,91,50,-47
1746888169.9550183,85,67,-48
1746888169.95908,108,57,-57
1746888169.9596386,62,74,-62
1746888169.9641576,92,69,-46
1746888169.9647248,37,83,-65
1746888169.9687908,87,60,-55
1746888169.9703522,8,74,-61
1746888169.9734192,85,73,-62
1746888169.9753587,-20,86,-61
1746888169.978061,58,84,-50
1746888169.980205,-41,82,-65
1746888169.9827228,39,78,-54
1746888169.9852028,-68,72,-50
1746888169.987854,3,81,-62
1746888169.9898973,-82,73,-54
1746888169.9925056,-20,74,-55
1746888169.9946446,-99,58,-68
1746888169.997213,-37,87,-52
1746888169.9992282,-106,58,-67
1746888170.0021057,-62,80,-62
1746888170.0041442,-106,52,-61
1746888170.0072417,-87,64,-51
1746888170.0087628,-99,48,-54
1746888170.0123038,-96,63,-61
1746888170.013873,-81,32,-54
1746888170.0168889,-106,60,-52
1746888170.0187774,-62,26,-53
1746888170.0217953,-96,44,-60
1746888170.0243273,-51,19,-61
1746888170.0265045,-105,38,-60
1746888170.029219,-16,7,-66
1746888170.0315616,-79,40,-56
1746888170.034122,-7,-3,-63
1746888170.036816,-75,38,-61
1746888170.038913,29,-19,-60
1746888170.0415616,-41,9,-62
1746888170.0437455,41,-25,-57
1746888170.0464427,-16,18,-63
1746888170.048736,67,-32,-52
1746888170.0513833,-2,-9,-60
1746888170.053973,81,-39,-46
1746888170.0561054,23,-11,-56
1746888170.0587838,103,-49,-42
1746888170.0611413,46,-10,-64
1746888170.063728,98,-47,-53
1746888170.0660183,72,-21,-55
1746888170.0684986,89,-66,-44
1746888170.0705216,84,-29,-52
1746888170.073449,82,-63,-54
1746888170.075494,98,-47,-60
1746888170.0786607,68,-67,-39
1746888170.0802088,100,-64,-49
1746888170.0843172,62,-74,-51
1746888170.0853493,96,-55,-56
1746888170.0894158,32,-88,-29
1746888170.0899405,82,-67,-46
1746888170.0944557,9,-82,-32
1746888170.0949771,77,-81,-36
1746888170.099618,64,-73,-37

1746888170.1045353,-27,-70,-35
1746888170.1050465,38,-71,-48
1746888170.1095989,-49,-83,-38
1746888170.1101768,11,-75,-37
1746888170.114199,-69,-64,-24
1746888170.1155734,-22,-88,-26
1746888170.1191256,-84,-68,-14
1746888170.1201427,-34,-80,-25
1746888170.1238096,-96,-56,-26
1746888170.1248212,-53,-69,-26
1746888170.12885,-105,-62,-25
1746888170.1298666,-87,-67,-22
1746888170.1344516,-87,-41,-6
1746888170.1349583,-93,-71,-24
1746888170.1392958,-85,-37,-3
1746888170.1398048,-93,-57,-18
1746888170.1443293,-64,-23,-3
1746888170.144871,-94,-63,-19
1746888170.149484,-40,-28,-7
1746888170.150018,-94,-49,-16
1746888170.1546204,-21,-15,2
1746888170.1551306,-77,-32,-16
1746888170.1597383,-7,6,1
1746888170.1602745,-76,-20,-3
1746888170.1648462,27,2,-7
1746888170.1654327,-51,-19,-1
1746888170.1701946,56,17,6
3
1746888170.175748,-5,-1,-10
1746888170.176273,66,33,1
1746888170.1808088,30,11,-4
1746888170.1813397,92,31,19
1746888170.1855693,43,17,-2
1746888170.1860862,103,42,23
1746888170.190857,63,20,6
1746888170.1913679,101,61,9
1746888170.1959307,78,44,5
1746888170.1964533,88,70,17
1746888170.2004793,95,51,10
1746888170.2009923,87,63,29
1746888170.205006,104,62,13
1746888170.2060285,70,67,33
1746888170.2100484,100,53,24
1746888170.211068,62,67,37
1746888170.2150786,82,63,24
1746888170.215595,42,76,30
1746888170.220303,76,67,22
1746888170.2208693,20,69,29
1746888170.2250628,49,81,21
1746888170.225609,-4,74,34
1746888170.2302337,32,72,31
1746888170.2308102,-28,79,45
1746888170.2353766,14,72,37
1746888170.2364492,-53,82,44
1746888170.2402592,-19,74,40
1746888170.2412732,-86,62,41
1746888170.245318,-45,76,32
1746888170.2463517,-85,59,49
1746888170.250969,-55,81,39
1746888170.2514777,-101,65,38
1746888170.256259,-100,49,56
1746888170.2610753,-96,70,36
1746888170.261664,-99,50,57
1746888170.2658222,-108,61,54
1746888170.2670157,-90,42,44
1746888170.270779,-109,49,46
1746888170.2718315,-62,34,59
1746888170.2759836,-100,41,58
1746888170.276617,-49,15,47
1746888170.280625,-92,33,50
1746888170.28113,-20,8,47
1746888170.285135,-77,27,50
1746888170.286258,0,-4,51
1746888170.2902746,-44,11,50
1746888170.2907808,33,-1,54
1746888170.2953084,-33,11,50
1746888170.2958443,48,-16,53
1746888170.300367,4,-8,57
1746888170.3008845,65,-25,53
1746888170.3053975,23,-19,66
1746888170.3059158,87,-32,60
1746888170.3099222,38,-27,48
1746888170.3104277,103,-56,57
1746888170.3149414,71,-37,65
1746888170.3154578,94,-57,60
1746888170.320064,86,-46,59
1746888170.320064,94,-61,52
1746888170.3247886,94,-46,59
1746888170.3295088,95,-54,60
1746888170.3295088,77,-67,61
1746888170.3341463,50,-82,56
1746888170.3353665,97,-69,64
1746888170.3389814,44,-76,54
1746888170.339991,97,-62,66
1746888170.3440087,18,-78,53
1746888170.3445287,74,-77,59
1746888170.3495626,63,-81,65
1746888170.3495626,-20,-87,48
1746888170.3541813,-34,-84,46
1746888170.3541813,44,-74,56
1746888170.3588507,-60,-73,48
1746888170.3594644,14,-86,57
1746888170.3640406,-12,-78,56
1746888170.3640406,-72,-67,53
1746888170.3685732,-43,-87,63
1746888170.3691459,-100,-76,47
1746888170.3736598,-49,-78,46
1746888170.374179,-103,-52,55
1746888170.3786888,-90,-64,57
1746888170.3786888,-78,-76,58
1746888170.3832543,-88,-40,55
1746888170.3837607,-87,-68,58
1746888170.3878675,-75,-44,39
1746888170.3883724,-91,-60,40
1746888170.3928876,-94,-48,49
1746888170.3928876,-72,-24,40
1746888170.3974361,-49,-21,39

1746888170.4020877,-84,-39,34
1746888170.4025927,-23,-5,34
1746888170.4065998,-64,-30,35
1746888170.4071047,-3,9,27
1746888170.411617,-44,-23,48
1746888170.4122353,20,3,27
1746888170.4167798,-26,-14,46
1746888170.417412,55,9,39
1746888170.4215128,-6,-5,29
1746888170.4220178,68,24,31
1746888170.4265275,17,19,32
1746888170.4270453,80,33,21
1746888170.4315653,48,23,33
1746888170.4315653,104,41,24
1746888170.4364748,68,27,18
1746888170.436983,108,52,26
1746888170.4415283,79,42,25
1746888170.4415283,92,67,13
1746888170.4470668,90,58,18
1746888170.451771,96,56,23
1746888170.452296,86,72,3
1746888170.4568374,88,56,25
1746888170.4568374,56,78,3
1746888170.4616323,85,67,15
1746888170.4621365,35,77,0
1746888170.4666467,84,81,7
1746888170.4672103,5,87,-5
1746888170.4717243,56,83,7
1746888170.4722548,-3,88,3
1746888170.4768028,43,85,0
1746888170.47737,-38,75,-5
1746888170.4813757,6,71,-4
1746888170.4818797,-60,84,-9
1746888170.4858985,-10,83,6
1746888170.4869554,-70,79,-10
1746888170.4909701,-30,72,1
1746888170.4919813,-97,69,-8
1746888170.4959872,-66,66,-17
1746888170.496997,-96,54,-10
1746888170.5010023,-81,68,-16
1746888170.5020096,-96,61,-25
1746888170.505522,-88,71,-10
1746888170.5065293,-104,53,-14
1746888170.510478,-107,65,-10
1746888170.5114872,-85,36,-16
1746888170.5155542,-99,50,-15
1746888170.516074,-59,21,-29
1746888170.520586,-87,49,-22
1746888170.520586,-48,12,-31
1746888170.525742,-27,18,-28
1746888170.525742,-94,31,-22
1746888170.5307057,-76,34,-23
1746888170.5307057,-6,-9,-28
1746888170.5352194,-49,16,-40
1746888170.5362284,25,-18,-37
1746888170.5404627,-32,5,-25
1746888170.5410385,50,-23,-48
1746888170.5455506,-5,5,-42
1746888170.54607,72,-28,-46
1746888170.550718,18,-8,-33
1746888170.5512235,77,-38,-47
1746888170.5559423,44,-27,-34
1746888170.5564938,100,-45,-54
1746888170.5605145,72,-23,-34
1746888170.56104,98,-61,-41
1746888170.5655787,74,-46,-49
1746888170.5655787,98,-69,-41
1746888170.5701327,96,-44,-52
1746888170.5706766,96,-63,-52
1746888170.5746975,100,-59,-52
1746888170.5752323,74,-78,-56
1746888170.579749,102,-71,-42
1746888170.579749,52,-76,-57
1746888170.5848155,87,-69,-52
1746888170.5848155,35,-78,-51
1746888170.5894532,71,-80,-61
1746888170.5899582,7,-79,-51
1746888170.5939627,51,-76,-47
1746888170.5944843,-17,-75,-62
1746888170.5990367,28,-80,-54
1746888170.5990367,-34,-82,-65
1746888170.6035492,18,-81,-57
1746888170.604067,-61,-77,-58
1746888170.608601,-17,-79,-62
1746888170.608601,-76,-66,-50
1746888170.613129,-29,-83,-57
1746888170.6136618,-93,-58,-51
1746888170.6182032,-53,-67,-66
1746888170.6187596,-100,-59,-57
1746888170.6232693,-74,-80,-54
1746888170.6237879,-95,-64,-62
1746888170.6282995,-94,-62,-55
1746888170.6282995,-94,-38,-55
1746888170.632926,-98,-68,-56
1746888170.633434,-75,-39,-67
1746888170.6379468,-90,-51,-50
1746888170.638957,-71,-25,-59
1746888170.6433299,-97,-53,-60
1746888170.6438558,-43,-27,-58
1746888170.648405,-93,-37,-64
1746888170.648967,-26,-5,-54
1746888170.6535034,-76,-28,-53
1746888170.6540418,-7,-10,-53
1746888170.658825,-50,-17,-52
1746888170.6593323,21,13,-63
1746888170.663337,-26,-5,-49
1746888170.6638432,55,27,-60
1746888170.6678624,-5,7,-48
1746888170.6689086,66,26,-56
1746888170.672928,31,7,-61
1746888170.6739705,75,47,-56
1746888170.6779752,44,12,-58
1746888170.6784797,102,49,-45
1746888170.6825376,65,27,-44
1746888170.6830876,103,46,-52
1746888170.6876395,74,41,-60
1746888170.6881871,105,53,-48
1746888170.6927054,99,49,-49
1746888170.6932218,83,58,-37
1746888170.6972268,95,58,-44
1746888170.6982675,79,65,-50
1746888170.7022746,88,54,-38
1746888170.7027833,58,73,-42
1746888170.7073035,80,64,-40
1746888170.707834,45,87,-37
1746888170.7123816,79,77,-43
1746888170.7129228,6,85,-27
1746888170.7174604,62,76,-42
1746888170.7184763,-10,83,-34
1746888170.72245,45,69,-41
1746888170.7229679,-46,80,-22
1746888170.726996,5,72,-39
1746888170.7275035,-51,79,-29
1746888170.7320325,-12,69,-34
1746888170.7325795,-69,77,-17
1746888170.736601,-45,81,-22
1746888170.737106,-93,60,-32
1746888170.7416477,-62,83,-19
1746888170.7416477,-98,65,-27
1746888170.7471168,-74,74,-31
1746888170.746611,-108,45,-9
1746888170.751675,-100,57,-14
1746888170.7521968,-88,49,-16
1746888170.756217,-94,52,-27
1746888170.7567408,-94,30,-4
1746888170.761297,-93,60,-17
1746888170.761297,-70,38,-19
1746888170.7658398,-103,43,-15
1746888170.766858,-46,27,-12
1746888170.7705834,-76,37,-10
1746888170.7715971,-28,6,-6
1746888170.775674,-69,36,-13
1746888170.7766874,-1,1,-1
1746888170.7807438,-50,17,-1
1746888170.7812576,29,-15,1
1746888170.785792,-33,10,-6
1746888170.786303,42,-21,3
1746888170.7903285,-4,5,-10
1746888170.7908392,60,-28,17
1746888170.794846,15,-6,-2
1746888170.7958553,74,-38,15
1746888170.7993894,49,-25,12
1746888170.800931,90,-47,21
1746888170.803949,68,-37,-1
1746888170.8059998,96,-51,12
1746888170.8090048,76,-34,4
1746888170.8105698,93,-57,14
1746888170.8135984,86,-49,12
1746888170.8156521,89,-70,29
1746888170.818178,91,-61,8
1746888170.8207307,82,-67,29
1746888170.823276,107,-57,24
1746888170.825804,58,-83,30
1746888170.8283446,86,-65,29
1746888170.8308878,43,-83,29
1746888170.8334053,78,-64,24
1746888170.835439,13,-84,34
1746888170.8384686,59,-70,37
1746888170.840156,-13,-83,27
1746888170.843169,26,-76,40
1746888170.8451362,-41,-72,37
1746888170.8481503,13,-78,33
1746888170.8506916,-67,-83,37
1746888170.853207,-16,-84,26
1746888170.8553808,-85,-66,44
1746888170.8578827,-39,-81,30
1746888170.85994,-94,-75,48
1746888170.862972,-66,-82,50
1746888170.8647852,-90,-66,37
1746888170.8678045,-81,-81,50
1746888170.8698702,-102,-62,48
1746888170.8729,-95,-66,41
1746888170.874943,-93,-54,47
1746888170.8779492,-105,-53,47
1746888170.8799593,-82,-32,51
1746888170.882974,-106,-46,51
1746888170.884981,-67,-31,51
1746888170.8878002,-92,-54,42
1746888170.8899229,-39,-29,58
1746888170.8925295,-78,-37,53
1746888170.894733,-21,-11,64
1746888170.8973398,-68,-34,50
1746888170.8999314,-2,5,60
1746888170.9020426,-57,-19,47
1746888170.9046617,18,17,51
1746888170.9071739,-18,-17,46
1746888170.9096866,44,10,49
1746888170.9122179,0,9,65
1746888170.9148495,64,35,50
1746888170.9170718,22,3,49
1746888170.9196806,75,42,52
1746888170.9221907,56,11,65
1746888170.9247124,90,49,56
1746888170.927226,74,19,66
1746888170.9295137,102,59,49
1746888170.9326396,91,30,67
1746888170.9342637,99,59,60
1746888170.9375575,99,52,62
1746888170.939285,83,68,58
1746888170.9422925,97,61,49
1746888170.9443045,79,73,54
1746888170.9468741,104,61,62
1746888170.9494908,60,75,48
1746888170.951542,82,65,54
1746888170.9547577,40,79,63
1746888170.9564714,86,79,58
1746888170.9594798,18,78,52
1746888170.961276,60,72,63
1746888170.9643316,-6,81,46
1746888170.9662168,35,72,49
1746888170.9697282,-33,74,60
1746888170.9712462,7,75,65
1746888170.9747612,-67,68,62
1746888170.976314,-18,74,46
1746888170.979384,-68,67,47
1746888170.9813995,-39,74,58
1746888170.9844308,-95,57,47
1746888170.9864366,-68,78,52
1746888170.989199,-89,65,51
1746888170.991305,-83,64,51
1746888170.9938235,-101,58,41
1746888170.9960384,-83,72,58
1746888170.9986508,-86,43,48
1746888171.0013685,-107,62,41
1746888171.0033762,-91,35,35
1746888171.0061133,-109,45,54
1746888171.0082226,-68,33,42
1746888171.0107007,-88,53,48
1746888171.012878,-42,21,32
1746888171.0155945,-89,33,42
1746888171.017695,-19,4,43
1746888171.0206254,-73,29,38
1746888171.02229,1,-2,41
1746888171.0259008,-55,16,33
1746888171.0269084,32,-11,31
1746888171.0303762,-21,18,28
1746888171.0315294,57,-23,28
1746888171.0352354,9,-7,37
1746888171.0362878,60,-39,32
1746888171.0400267,15,-7,33
1746888171.0410383,74,-33,16
1746888171.0449612,51,-15,31
1746888171.0454788,89,-47,14
1746888171.0495,58,-28,35
1746888171.0510044,105,-61,19
1746888171.054017,81,-44,20
1746888171.0554626,88,-60,12
1746888171.0589945,104,-46,25
1746888171.0600038,95,-74,22
1746888171.063795,104,-61,13
1746888171.0653303,79,-66,13
1746888171.0688832,98,-71,23
1746888171.0704548,51,-72,4
1746888171.07358,85,-73,16
1746888171.0756133,27,-81,-6
1746888171.0786762,75,-64,6
1746888171.0806851,8,-74,-8
1746888171.0838258,65,-81,16
1746888171.0858605,-8,-76,6
1746888171.0889258,38,-73,11
1746888171.0909567,-30,-72,-14
1746888171.0940132,15,-79,10
1746888171.0960193,-60,-78,1
1746888171.099036,-7,-74,-5
1746888171.1010573,-79,-70,-6
1746888171.104116,-29,-72,0
1746888171.106179,-86,-64,-19
1746888171.109185,-65,-68,-10
1746888171.111195,-106,-65,-10
1746888171.1142027,-81,-66,-15
1746888171.1160731,-106,-52,-20
1746888171.1196508,-97,-69,-12
1746888171.1212666,-104,-54,-14
1746888171.1243806,-98,-69,-13
1746888171.126075,-76,-46,-22
1746888171.129258,-101,-58,-24
1746888171.1310232,-74,-24,-35
1746888171.1340482,-97,-56,-17
1746888171.136109,-41,-10,-35
1746888171.139125,-85,-32,-27
1746888171.1411357,-25,-17,-42
1746888171.1441453,-59,-23,-25
1746888171.1459496,-5,-4,-45
1746888171.1593351,-43,-14,-29
1746888171.1593351,26,5,-31
1746888171.1639593,-30,-2,-28
1746888171.1644685,47,21,-49
1746888171.1690233,9,-4,-26

1746888171.1738727,92,30,-53
1746888171.1743767,24,1,-30
1746888171.1789348,102,48,-48
1746888171.1797032,42,9,-40
1746888171.1842306,66,30,-41
1746888171.1842306,104,49,-41
1746888171.1892765,107,55,-41
1746888171.193976,91,45,-45
1746888171.194482,82,62,-46
1746888171.1989937,93,45,-48
1746888171.1995113,73,79,-47
1746888171.204025,93,65,-56
1746888171.204025,48,70,-45
1746888171.209113,29,78,-52
1746888171.2086082,92,68,-46
1746888171.2137196,3,85,-57
1746888171.214224,72,67,-56
1746888171.2187333,-19,81,-48
1746888171.21925,50,81,-62
1746888171.2237582,-28,71,-68
1746888171.2242877,36,86,-62
1746888171.2288425,-61,76,-50
1746888171.2293835,10,73,-63
1746888171.2339332,-78,81,-59
1746888171.2344713,-16,70,-66
1746888171.2395666,-99,72,-61
1746888171.2395666,-29,84,-57
1746888171.2440915,-108,68,-50
1746888171.2446148,-57,82,-60
1746888171.2491372,-98,50,-63
1746888171.2491372,-85,71,-61
1746888171.2538269,-91,42,-66
1746888171.2543385,-99,68,-60
1746888171.2583458,-91,46,-50
1746888171.258853,-96,63,-61
1746888171.2638733,-71,20,-67
1746888171.2694144,-103,55,-63
1746888171.2694144,-41,23,-55
1746888171.2741022,-90,37,-56
1746888171.2746062,-15,12,-66
1746888171.2791388,-65,31,-59
1746888171.2791388,-9,-3,-56
1746888171.283802,-40,14,-53
1746888171.284316,15,-1,-55
1746888171.2883353,-21,16,-56
1746888171.2893772,47,-27,-46
1746888171.2933967,0,-9,-63
1746888171.2939036,60,-37,-48
1746888171.2984338,89,-30,-54
1746888171.298964,24,-11,-55
1746888171.3029702,98,-49,-58
1746888171.3043537,39,-12,-49
1746888171.307898,106,-60,-57
1746888171.3094642,65,-30,-48
1746888171.3124788,104,-63,-57
1746888171.3144093,86,-29,-60
1746888171.3174298,92,-74,-38
1746888171.3193853,103,-38,-57
1746888171.321895,86,-82,-40
1746888171.3244276,100,-47,-46
1746888171.3264427,48,-81,-38
1746888171.3295133,95,-65,-53
1746888171.331525,33,-78,-34
1746888171.334641,93,-69,-42
1746888171.3361573,18,-78,-35
1746888171.339163,81,-74,-53
1746888171.3406742,-16,-83,-41
1746888171.3436794,54,-77,-49
1746888171.3456893,-40,-75,-41
1746888171.348201,28,-85,-36
1746888171.3512065,-50,-69,-31
1746888171.3527184,12,-89,-46
1746888171.3559258,-74,-68,-19
1746888171.3574421,-4,-85,-27
1746888171.3609538,-92,-71,-28
1746888171.3619611,-31,-69,-35
1746888171.3670275,-65,-78,-34
1746888171.3670275,-92,-59,-29
1746888171.3715641,-68,-73,-17
1746888171.3721707,-107,-64,-12
1746888171.3761902,-81,-76,-25
1746888171.3772051,-100,-43,-5
1746888171.3812103,-99,-58,-27
1746888171.3822277,-90,-45,-10
1746888171.3857715,-103,-51,-17
1746888171.3867846,-78,-35,-8
1746888171.3915586,-51,-13,-8
1746888171.3915586,-104,-43,-15
1746888171.3962128,-23,-7,-7
1746888171.3967197,-93,-33,-13
1746888171.4012785,0,3,2
1746888171.4017956,-76,-22,-10
1746888171.40631,31,12,-7
1746888171.4068277,-46,-11,-15
1746888171.411339,55,13,8
1746888171.4118564,-32,-9,2
1746888171.4163659,62,28,16
1746888171.4168813,-7,-3,1
1746888171.4213932,86,34,17
1746888171.4213932,24,17,10
1746888171.4259534,101,53,9
1746888171.4264598,43,10,9
1746888171.4304786,94,44,24
1746888171.4314852,69,22,12
1746888171.4354904,103,58,22
1746888171.4359949,79,29,19
1746888171.4405057,81,74,29
1746888171.4405057,104,45,10
1746888171.4461467,104,61,16
1746888171.4461467,70,76,21
1746888171.4506905,92,53,13
1746888171.4506905,52,82,23
1746888171.4552345,81,60,24
1746888171.4557972,41,75,32
1746888171.4598863,83,77,34
1746888171.4608924,8,73,34
1746888171.4650285,65,69,28
1746888171.4655323,-6,76,32
1746888171.4695523,37,85,29
1746888171.4701216,-45,86,46
1746888171.4746332,9,83,25
1746888171.4746332,-66,76,41
1746888171.4792156,-13,76,42
1746888171.4797232,-84,65,34
1746888171.4842534,-40,73,43
1746888171.4856124,-83,65,45
1746888171.4891646,-68,77,33
1746888171.4906926,-107,51,50
1746888171.494237,-84,65,34
1746888171.495789,-93,57,40
1746888171.4993956,-82,67,50
1746888171.5009346,-88,40,53
1746888171.5039637,-105,61,38
1746888171.5059686,-94,46,43
1746888171.5089767,-90,56,55
1746888171.511021,-72,24,49
1746888171.514037,-100,40,51
1746888171.5160434,-41,12,59
1746888171.518576,-78,30,50
1746888171.5210938,-17,4,61
1746888171.5236266,-76,23,53
1746888171.526193,1,-7,53
1746888171.5282242,-45,18,53
1746888171.5312586,28,-11,63
1746888171.5332813,-28,15,47
1746888171.5363333,50,-17,60
1746888171.5383558,3,-8,65
1746888171.5414262,70,-21,57
1746888171.542977,19,-9,65
1746888171.5459905,77,-40,68
1746888171.5479457,49,-19,50
1746888171.550955,97,-47,59
1746888171.5529659,63,-38,53
1746888171.5559716,90,-52,63
1746888171.557999,76,-32,49
1746888171.5610056,91,-57,59
1746888171.562514,101,-53,57
1746888171.5655227,87,-74,52
1746888171.5675366,89,-53,55
1746888171.5705445,69,-74,65
1746888171.5720525,102,-68,50
1746888171.5755637,58,-68,54
1746888171.577083,82,-64,64
1746888171.5805929,42,-69,61
1746888171.582108,78,-76,68
1746888171.5856206,11,-79,65
1746888171.586626,59,-70,56
1746888171.5906851,-20,-71,49
1746888171.5912166,33,-72,64
1746888171.5957434,-42,-77,45
1746888171.5962884,8,-86,60
1746888171.6008198,-49,-75,44
1746888171.6015062,-19,-73,46
1746888171.6060188,-87,-75,52
1746888171.6065366,-39,-86,46
1746888171.6105416,-81,-62,55
1746888171.6110463,-66,-76,62
1746888171.615573,-101,-71,52
1746888171.6162012,-83,-77,60
1746888171.620711,-82,-65,41
1746888171.620711,-97,-62,40
1746888171.6253464,-92,-63,43
1746888171.6253464,-99,-56,40
1746888171.6305792,-107,-45,44
1746888171.6305792,-79,-47,53
1746888171.6353893,-101,-56,44
1746888171.635895,-60,-21,43
1746888171.640407,-87,-44,52
